ID_ESTUDIO,CVE_ACUIF,ACUIFERO,NOM_ACUIF,CVE_EDO,NOM_EDO,ESTADO,
140,2634,2634 RÍO MÁTAPE,RÍO MÁTAPE,26,SONORA,26 SONORA,
140,2635,2635 VALLE DE GUAYMAS,VALLE DE GUAYMAS,26,SONORA,26 SONORA,
140,2636,2636 SAN JOSÉ DE GUAYMAS,SAN JOSÉ DE GUAYMAS,26,SONORA,26 SONORA,
140,2637,2637 RÍO BACANORA,RÍO BACANORA,26,SONORA,26 SONORA,
140,2638,2638 RÍO SAHUARIPA,RÍO SAHUARIPA,26,SONORA,26 SONORA,
140,2639,2639 RÍO TECORIPA,RÍO TECORIPA,26,SONORA,26 SONORA,
140,2640,2640 VALLE DEL YAQUI,VALLE DEL YAQUI,26,SONORA,26 SONORA,
140,2641,2641 COCORAQUE,COCORAQUE,26,SONORA,26 SONORA,
140,2642,2642 VALLE DEL MAYO,VALLE DEL MAYO,26,SONORA,26 SONORA,
140,2643,2643 CUCHUJAQUI,CUCHUJAQUI,26,SONORA,26 SONORA,
140,2644,2644 FUERTE-MAYO,FUERTE-MAYO,26,SONORA,26 SONORA,
140,2645,2645 RÍO CHICO,RÍO CHICO,26,SONORA,26 SONORA,
140,2646,2646 ROSARIO-TESOPACO-EL QUIRIEGO,ROSARIO-TESOPACO-EL QUIRIEGO,26,SONORA,26 SONORA,
140,2647,2647 ÓNAVAS,ÓNAVAS,26,SONORA,26 SONORA,
140,2648,2648 SOYOPA,SOYOPA,26,SONORA,26 SONORA,
140,2649,2649 YÉCORA,YÉCORA,26,SONORA,26 SONORA,
140,2650,2650 NOGALES,NOGALES,26,SONORA,26 SONORA,
140,2651,2651 BATEVITO,BATEVITO,26,SONORA,26 SONORA,
140,2652,2652 VILLA HIDALGO,VILLA HIDALGO,26,SONORA,26 SONORA,
140,2653,2653 HUÁSABAS,HUÁSABAS,26,SONORA,26 SONORA,
140,2654,2654 BACADÉHUACHI,BACADÉHUACHI,26,SONORA,26 SONORA,
140,2655,2655 NÁCORI CHICO,NÁCORI CHICO,26,SONORA,26 SONORA,
140,2656,2656 CUMURIPA,CUMURIPA,26,SONORA,26 SONORA,
140,2657,2657 AGUA CALIENTE,AGUA CALIENTE,26,SONORA,26 SONORA,
140,2658,2658 SAN BERNARDO,SAN BERNARDO,26,SONORA,26 SONORA,
140,2660,2660 CUITACA,CUITACA,26,SONORA,26 SONORA,
140,2661,2661 CUMPAS,CUMPAS,26,SONORA,26 SONORA,
141,0506,0506 EL HUNDIDO,EL HUNDIDO,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
143,0318,0318 CABO PULMO,CABO PULMO,03,BAJA CALIFORNIA SUR,03 BAJA CALIFORNIA SUR,
146,0302,0302 VIZCAÍNO,VIZCAÍNO,03,BAJA CALIFORNIA SUR,03 BAJA CALIFORNIA SUR,
148,2507,2507 RÍO PIAXTLA,RÍO PIAXTLA,25,SINALOA,25 SINALOA,
148,2508,2508 RÍO QUELITE,RÍO QUELITE,25,SINALOA,25 SINALOA,
148,2512,2512 LAGUNA AGUA GRANDE,LAGUNA AGUA GRANDE,25,SINALOA,25 SINALOA,
150,2509,2509 RÍO PRESIDIO,RÍO PRESIDIO,25,SINALOA,25 SINALOA,
150,2510,2510 RÍO BALUARTE,RÍO BALUARTE,25,SINALOA,25 SINALOA,
150,2511,2511 VALLE DE ESCUINAPA,VALLE DE ESCUINAPA,25,SINALOA,25 SINALOA,
150,2512,2512 LAGUNA AGUA GRANDE,LAGUNA AGUA GRANDE,25,SINALOA,25 SINALOA,
152,3012,3012 COSTERA DE COATZACOALCOS,COSTERA DE COATZACOALCOS,30,VERACRUZ DE IGNACIO DE LA LLAVE,30 VERACRUZ DE IGNACIO DE LA LLAVE,
153,3005,3005 VALLE DE ACTOPAN,VALLE DE ACTOPAN,30,VERACRUZ DE IGNACIO DE LA LLAVE,30 VERACRUZ DE IGNACIO DE LA LLAVE,
155,0211,0211 ENSENADA,ENSENADA,02,BAJA CALIFORNIA,02 BAJA CALIFORNIA,
156,0210,0210 VALLE DE MEXICALI,VALLE DE MEXICALI,02,BAJA CALIFORNIA,02 BAJA CALIFORNIA,
158,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,31,YUCATÁN,31 YUCATÁN,
159,0332,0332 MULEGÉ,MULEGÉ,03,BAJA CALIFORNIA SUR,03 BAJA CALIFORNIA SUR,
159,0334,0334 SAN BRUNO,SAN BRUNO,03,BAJA CALIFORNIA SUR,03 BAJA CALIFORNIA SUR,
161,0309,0309 EL CONEJO-LOS VIEJOS,EL CONEJO-LOS VIEJOS,03,BAJA CALIFORNIA SUR,03 BAJA CALIFORNIA SUR,
162,0308,0308 LAS POCITAS-SAN HILARIO,LAS POCITAS-SAN HILARIO,03,BAJA CALIFORNIA SUR,03 BAJA CALIFORNIA SUR,
165,3229,3229 LORETO,LORETO,32,ZACATECAS,32 ZACATECAS,
171,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,04,CAMPECHE,04 CAMPECHE,
172,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,04,CAMPECHE,04 CAMPECHE,
173,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,04,CAMPECHE,04 CAMPECHE,
174,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,04,CAMPECHE,04 CAMPECHE,
177,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,04,CAMPECHE,04 CAMPECHE,
180,1803,1803 VALLE SANTIAGO-SAN BLAS,VALLE SANTIAGO-SAN BLAS,18,NAYARIT,18 NAYARIT,
182,3227,3227 GUADALUPE BAÑUELOS,GUADALUPE BAÑUELOS,32,ZACATECAS,32 ZACATECAS,
186,0521,0521 SALTILLO SUR,SALTILLO SUR,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
186,1024,1024 ORIENTE AGUANAVAL,ORIENTE AGUANAVAL,10,DURANGO,10 DURANGO,
187,0505,0505 GENERAL CEPEDA-SAUCEDA,GENERAL CEPEDA-SAUCEDA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0501,0501 ALLENDE-PIEDRAS NEGRAS,ALLENDE-PIEDRAS NEGRAS,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0502,0502 CAÑÓN DEL DERRAMADERO,CAÑÓN DEL DERRAMADERO,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0503,0503 CERRO COLORADO-LA PARTIDA,CERRO COLORADO-LA PARTIDA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0504,0504 CUATROCIÉNEGAS-OCAMPO,CUATROCIÉNEGAS-OCAMPO,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0505,0505 GENERAL CEPEDA-SAUCEDA,GENERAL CEPEDA-SAUCEDA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0506,0506 EL HUNDIDO,EL HUNDIDO,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0507,0507 MONCLOVA,MONCLOVA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0508,0508 PAREDÓN,PAREDÓN,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0509,0509 LA PAILA,LA PAILA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0510,0510 SALTILLO-RAMOS ARIZPE,SALTILLO-RAMOS ARIZPE,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0511,0511 REGIÓN MANZANERA-ZAPALINAMÉ,REGIÓN MANZANERA-ZAPALINAMÉ,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0512,0512 REGIÓN CARBONÍFERA,REGIÓN CARBONÍFERA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0513,0513 PALESTINA,PALESTINA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0514,0514 HIDALGO,HIDALGO,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0515,0515 SANTA FE DEL PINO,SANTA FE DEL PINO,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0516,0516 HÉRCULES,HÉRCULES,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0517,0517 LAGUNA EL GUAJE,LAGUNA EL GUAJE,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0518,0518 LAGUNA EL COYOTE,LAGUNA EL COYOTE,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0519,0519 CASTAÑOS,CASTAÑOS,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0520,0520 LAGUNA DEL REY-SIERRA MOJADA,LAGUNA DEL REY-SIERRA MOJADA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0521,0521 SALTILLO SUR,SALTILLO SUR,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0522,0522 PRESA LA AMISTAD,PRESA LA AMISTAD,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0523,0523 PRINCIPAL-REGIÓN LAGUNERA,PRINCIPAL-REGIÓN LAGUNERA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0524,0524 ACATITA,ACATITA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0525,0525 LAS DELICIAS,LAS DELICIAS,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0526,0526 SERRANÍA DEL BURRO,SERRANÍA DEL BURRO,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0527,0527 VALLE DE SAN MARCOS,VALLE DE SAN MARCOS,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
188,0528,0528 CUATROCIÉNEGAS,CUATROCIÉNEGAS,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
189,0511,0511 REGIÓN MANZANERA-ZAPALINAMÉ,REGIÓN MANZANERA-ZAPALINAMÉ,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
190,0501,0501 ALLENDE-PIEDRAS NEGRAS,ALLENDE-PIEDRAS NEGRAS,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
192,1807,1807 VALLE DE BANDERAS,VALLE DE BANDERAS,18,NAYARIT,18 NAYARIT,
194,0509,0509 LA PAILA,LA PAILA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
196,0510,0510 SALTILLO-RAMOS ARIZPE,SALTILLO-RAMOS ARIZPE,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
197,0505,0505 GENERAL CEPEDA-SAUCEDA,GENERAL CEPEDA-SAUCEDA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
198,0523,0523 PRINCIPAL-REGIÓN LAGUNERA,PRINCIPAL-REGIÓN LAGUNERA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
198,1023,1023 CEBALLOS,CEBALLOS,10,DURANGO,10 DURANGO,
199,0519,0519 CASTAÑOS,CASTAÑOS,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
200,0512,0512 REGIÓN CARBONÍFERA,REGIÓN CARBONÍFERA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
201,1201,1201 TLAPA-HUAMUXTITLÁN,TLAPA-HUAMUXTITLÁN,12,GUERRERO,12 GUERRERO,
201,1202,1202 HUITZUCO,HUITZUCO,12,GUERRERO,12 GUERRERO,
201,1203,1203 POLONCINGO,POLONCINGO,12,GUERRERO,12 GUERRERO,
201,1204,1204 BUENAVISTA DE CUÉLLAR,BUENAVISTA DE CUÉLLAR,12,GUERRERO,12 GUERRERO,
201,1205,1205 IGUALA,IGUALA,12,GUERRERO,12 GUERRERO,
201,1206,1206 CHILAPA,CHILAPA,12,GUERRERO,12 GUERRERO,
201,1207,1207 TLACOTEPEC,TLACOTEPEC,12,GUERRERO,12 GUERRERO,
201,1208,1208 ALTAMIRANO-CUTZAMALA,ALTAMIRANO-CUTZAMALA,12,GUERRERO,12 GUERRERO,
201,1209,1209 ARCELIA,ARCELIA,12,GUERRERO,12 GUERRERO,
201,1210,1210 PASO DE ARENA,PASO DE ARENA,12,GUERRERO,12 GUERRERO,
201,1211,1211 COAHUAYUTLA,COAHUAYUTLA,12,GUERRERO,12 GUERRERO,
201,1212,1212 EL NARANJITO,EL NARANJITO,12,GUERRERO,12 GUERRERO,
201,1213,1213 LA UNIÓN,LA UNIÓN,12,GUERRERO,12 GUERRERO,
201,1214,1214 PANTLA,PANTLA,12,GUERRERO,12 GUERRERO,
201,1215,1215 IXTAPA,IXTAPA,12,GUERRERO,12 GUERRERO,
201,1216,1216 BAHÍA DE ZIHUATANEJO,BAHÍA DE ZIHUATANEJO,12,GUERRERO,12 GUERRERO,
201,1217,1217 COACOYUL,COACOYUL,12,GUERRERO,12 GUERRERO,
201,1218,1218 SAN JERONIMITO,SAN JERONIMITO,12,GUERRERO,12 GUERRERO,
201,1219,1219 PETATLÁN,PETATLÁN,12,GUERRERO,12 GUERRERO,
201,1220,1220 COYUQUILLA,COYUQUILLA,12,GUERRERO,12 GUERRERO,
201,1221,1221 SAN LUÍS,SAN LUÍS,12,GUERRERO,12 GUERRERO,
201,1222,1222 TECPAN,TECPAN,12,GUERRERO,12 GUERRERO,
201,1223,1223 ATOYAC,ATOYAC,12,GUERRERO,12 GUERRERO,
201,1224,1224 COYUCA,COYUCA,12,GUERRERO,12 GUERRERO,
201,1225,1225 CONCHERO,CONCHERO,12,GUERRERO,12 GUERRERO,
201,1226,1226 BAHÍA DE ACAPULCO,BAHÍA DE ACAPULCO,12,GUERRERO,12 GUERRERO,
201,1227,1227 LA SABANA,LA SABANA,12,GUERRERO,12 GUERRERO,
201,1228,1228 CHILPANCINGO,CHILPANCINGO,12,GUERRERO,12 GUERRERO,
201,1229,1229 TEPECHICOTLÁN,TEPECHICOTLÁN,12,GUERRERO,12 GUERRERO,
201,1230,1230 PAPAGAYO,PAPAGAYO,12,GUERRERO,12 GUERRERO,
201,1231,1231 SAN MARCOS,SAN MARCOS,12,GUERRERO,12 GUERRERO,
201,1232,1232 NEXPA,NEXPA,12,GUERRERO,12 GUERRERO,
201,1233,1233 COPALA,COPALA,12,GUERRERO,12 GUERRERO,
201,1234,1234 MARQUELIA,MARQUELIA,12,GUERRERO,12 GUERRERO,
201,1235,1235 CUAJINICUILAPA,CUAJINICUILAPA,12,GUERRERO,12 GUERRERO,
202,0510,0510 SALTILLO-RAMOS ARIZPE,SALTILLO-RAMOS ARIZPE,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
203,0504,0504 CUATROCIÉNEGAS-OCAMPO,CUATROCIÉNEGAS-OCAMPO,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
204,0523,0523 PRINCIPAL-REGIÓN LAGUNERA,PRINCIPAL-REGIÓN LAGUNERA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
205,0510,0510 SALTILLO-RAMOS ARIZPE,SALTILLO-RAMOS ARIZPE,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
208,0508,0508 PAREDÓN,PAREDÓN,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
209,0511,0511 REGIÓN MANZANERA-ZAPALINAMÉ,REGIÓN MANZANERA-ZAPALINAMÉ,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
210,0526,0526 SERRANÍA DEL BURRO,SERRANÍA DEL BURRO,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
211,1907,1907 CAMPO BUENOS AIRES,CAMPO BUENOS AIRES,19,NUEVO LEÓN,19 NUEVO LEÓN,
212,2305,2305 ÍSLA DE COZUMEL,ÍSLA DE COZUMEL,23,QUINTANA ROO,23 QUINTANA ROO,
213,3210,3210 BENITO JUÁREZ,BENITO JUÁREZ,32,ZACATECAS,32 ZACATECAS,
213,3225,3225 CALERA,CALERA,32,ZACATECAS,32 ZACATECAS,
213,3227,3227 GUADALUPE BAÑUELOS,GUADALUPE BAÑUELOS,32,ZACATECAS,32 ZACATECAS,
214,0523,0523 PRINCIPAL-REGIÓN LAGUNERA,PRINCIPAL-REGIÓN LAGUNERA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
216,0503,0503 CERRO COLORADO-LA PARTIDA,CERRO COLORADO-LA PARTIDA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
216,1023,1023 CEBALLOS,CEBALLOS,10,DURANGO,10 DURANGO,
217,0507,0507 MONCLOVA,MONCLOVA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
219,0504,0504 CUATROCIÉNEGAS-OCAMPO,CUATROCIÉNEGAS-OCAMPO,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
220,0503,0503 CERRO COLORADO-LA PARTIDA,CERRO COLORADO-LA PARTIDA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
220,1023,1023 CEBALLOS,CEBALLOS,10,DURANGO,10 DURANGO,
221,0510,0510 SALTILLO-RAMOS ARIZPE,SALTILLO-RAMOS ARIZPE,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
222,0523,0523 PRINCIPAL-REGIÓN LAGUNERA,PRINCIPAL-REGIÓN LAGUNERA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
222,3214,3214 AGUANAVAL,AGUANAVAL,32,ZACATECAS,32 ZACATECAS,
225,3203,3203 CORRALES,CORRALES,32,ZACATECAS,32 ZACATECAS,
225,3204,3204 VALPARAÍSO,VALPARAÍSO,32,ZACATECAS,32 ZACATECAS,
225,3205,3205 JERÉZ,JERÉZ,32,ZACATECAS,32 ZACATECAS,
225,3214,3214 AGUANAVAL,AGUANAVAL,32,ZACATECAS,32 ZACATECAS,
227,0523,0523 PRINCIPAL-REGIÓN LAGUNERA,PRINCIPAL-REGIÓN LAGUNERA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
228,0510,0510 SALTILLO-RAMOS ARIZPE,SALTILLO-RAMOS ARIZPE,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
229,0501,0501 ALLENDE-PIEDRAS NEGRAS,ALLENDE-PIEDRAS NEGRAS,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
233,0520,0520 LAGUNA DEL REY-SIERRA MOJADA,LAGUNA DEL REY-SIERRA MOJADA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
234,0516,0516 HÉRCULES,HÉRCULES,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
235,0502,0502 CAÑÓN DEL DERRAMADERO,CAÑÓN DEL DERRAMADERO,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
236,0523,0523 PRINCIPAL-REGIÓN LAGUNERA,PRINCIPAL-REGIÓN LAGUNERA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
237,3206,3206 TLALTENANGO-TEPECHITLÁN,TLALTENANGO-TEPECHITLÁN,32,ZACATECAS,32 ZACATECAS,
237,3209,3209 JALPA-JUCHIPILA,JALPA-JUCHIPILA,32,ZACATECAS,32 ZACATECAS,
239,3218,3218 CEDROS,CEDROS,32,ZACATECAS,32 ZACATECAS,
239,3219,3219 EL SALVADOR,EL SALVADOR,32,ZACATECAS,32 ZACATECAS,
239,3220,3220 GUADALUPE GARZARÓN,GUADALUPE GARZARÓN,32,ZACATECAS,32 ZACATECAS,
241,0503,0503 CERRO COLORADO-LA PARTIDA,CERRO COLORADO-LA PARTIDA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
242,1402,1402 TOLUQUILLA,TOLUQUILLA,14,JALISCO,14 JALISCO,
244,0505,0505 GENERAL CEPEDA-SAUCEDA,GENERAL CEPEDA-SAUCEDA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
245,0507,0507 MONCLOVA,MONCLOVA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
246,1205,1205 IGUALA,IGUALA,12,GUERRERO,12 GUERRERO,
247,2605,2605 CABORCA,CABORCA,26,SONORA,26 SONORA,
247,2619,2619 COSTA DE HERMOSILLO,COSTA DE HERMOSILLO,26,SONORA,26 SONORA,
250,0603,0603 ARMERÍA-TECOMÁN-PERIQUILLOS,ARMERÍA-TECOMÁN-PERIQUILLOS,06,COLIMA,06 COLIMA,
251,0603,0603 ARMERÍA-TECOMÁN-PERIQUILLOS,ARMERÍA-TECOMÁN-PERIQUILLOS,06,COLIMA,06 COLIMA,
252,0601,0601 COLIMA,COLIMA,06,COLIMA,06 COLIMA,
253,3201,3201 SABINAS,SABINAS,32,ZACATECAS,32 ZACATECAS,
253,3202,3202 HIDALGO,HIDALGO,32,ZACATECAS,32 ZACATECAS,
253,3216,3216 SAIN ALTO,SAIN ALTO,32,ZACATECAS,32 ZACATECAS,
253,3217,3217 EL PALMAR,EL PALMAR,32,ZACATECAS,32 ZACATECAS,
254,3231,3231 PINOS,PINOS,32,ZACATECAS,32 ZACATECAS,
254,3233,3233 PINO SUÁREZ,PINO SUÁREZ,32,ZACATECAS,32 ZACATECAS,
254,3234,3234 SALDAÑA,SALDAÑA,32,ZACATECAS,32 ZACATECAS,
255,0327,0327 TEPENTÚ,TEPENTÚ,03,BAJA CALIFORNIA SUR,03 BAJA CALIFORNIA SUR,
255,0338,0338 LAS VÍRGENES,LAS VÍRGENES,03,BAJA CALIFORNIA SUR,03 BAJA CALIFORNIA SUR,
256,0321,0321 SAN BARTOLO,SAN BARTOLO,03,BAJA CALIFORNIA SUR,03 BAJA CALIFORNIA SUR,
256,0326,0326 ALFREDO V. BONFIL,ALFREDO V. BONFIL,03,BAJA CALIFORNIA SUR,03 BAJA CALIFORNIA SUR,
257,0324,0324 LA PAZ,LA PAZ,03,BAJA CALIFORNIA SUR,03 BAJA CALIFORNIA SUR,
258,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,31,YUCATÁN,31 YUCATÁN,
259,0328,0328 LORETO,LORETO,03,BAJA CALIFORNIA SUR,03 BAJA CALIFORNIA SUR,
261,0512,0512 REGIÓN CARBONÍFERA,REGIÓN CARBONÍFERA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
262,0504,0504 CUATROCIÉNEGAS-OCAMPO,CUATROCIÉNEGAS-OCAMPO,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
263,0523,0523 PRINCIPAL-REGIÓN LAGUNERA,PRINCIPAL-REGIÓN LAGUNERA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
264,0503,0503 CERRO COLORADO-LA PARTIDA,CERRO COLORADO-LA PARTIDA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
265,0513,0513 PALESTINA,PALESTINA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
266,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,31,YUCATÁN,31 YUCATÁN,
267,0523,0523 PRINCIPAL-REGIÓN LAGUNERA,PRINCIPAL-REGIÓN LAGUNERA,05,COAHUILA DE ZARAGOZA,05 COAHUILA DE ZARAGOZA,
268,0601,0601 COLIMA,COLIMA,06,COLIMA,06 COLIMA,
269,3105,3105 PENÍNSULA DE YUCATÁN,PENÍNSULA DE YUCATÁN,31,YUCATÁN,31 YUCATÁN,
270,0601,0601 COLIMA,COLIMA,06,COLIMA,06 COLIMA,
270,0603,0603 ARMERÍA-TECOMÁN-PERIQUILLOS,ARMERÍA-TECOMÁN-PERIQUILLOS,06,COLIMA,06 COLIMA,
270,0605,0605 VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,06,COLIMA,06 COLIMA,
270,0607,0607 EL COLOMO,EL COLOMO,06,COLIMA,06 COLIMA,
270,0608,0608 JALIPA-TAPEIXTLES,JALIPA-TAPEIXTLES,06,COLIMA,06 COLIMA,
270,0609,0609 SANTIAGO-SALAGUA,SANTIAGO-SALAGUA,06,COLIMA,06 COLIMA,
270,0610,0610 LA CENTRAL-PEÑA BLANCA,LA CENTRAL-PEÑA BLANCA,06,COLIMA,06 COLIMA,
270,0612,0612 MARABASCO,MARABASCO,06,COLIMA,06 COLIMA,
270,0613,0613 MINATITLÁN,MINATITLÁN,06,COLIMA,06 COLIMA,
270,0614,0614 VALLE DE IXTLAHUACÁN,VALLE DE IXTLAHUACÁN,06,COLIMA,06 COLIMA,
270,0615,0615 ALZADA-TEPAMES,ALZADA-TEPAMES,06,COLIMA,06 COLIMA,
271,0608,0608 JALIPA-TAPEIXTLES,JALIPA-TAPEIXTLES,06,COLIMA,06 COLIMA,
272,0605,0605 VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,06,COLIMA,06 COLIMA,
273,0603,0603 ARMERÍA-TECOMÁN-PERIQUILLOS,ARMERÍA-TECOMÁN-PERIQUILLOS,06,COLIMA,06 COLIMA,
273,0605,0605 VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,06,COLIMA,06 COLIMA,
273,0607,0607 EL COLOMO,EL COLOMO,06,COLIMA,06 COLIMA,
273,0608,0608 JALIPA-TAPEIXTLES,JALIPA-TAPEIXTLES,06,COLIMA,06 COLIMA,
273,0609,0609 SANTIAGO-SALAGUA,SANTIAGO-SALAGUA,06,COLIMA,06 COLIMA,
273,0610,0610 LA CENTRAL-PEÑA BLANCA,LA CENTRAL-PEÑA BLANCA,06,COLIMA,06 COLIMA,
273,0612,0612 MARABASCO,MARABASCO,06,COLIMA,06 COLIMA,
274,0601,0601 COLIMA,COLIMA,06,COLIMA,06 COLIMA,
275,0603,0603 ARMERÍA-TECOMÁN-PERIQUILLOS,ARMERÍA-TECOMÁN-PERIQUILLOS,06,COLIMA,06 COLIMA,
276,0601,0601 COLIMA,COLIMA,06,COLIMA,06 COLIMA,
276,0603,0603 ARMERÍA-TECOMÁN-PERIQUILLOS,ARMERÍA-TECOMÁN-PERIQUILLOS,06,COLIMA,06 COLIMA,
276,0605,0605 VENUSTIANO CARRANZA,VENUSTIANO CARRANZA,06,COLIMA,06 COLIMA,
276,0607,0607 EL COLOMO,EL COLOMO,06,COLIMA,06 COLIMA,
276,0608,0608 JALIPA-TAPEIXTLES,JALIPA-TAPEIXTLES,06,COLIMA,06 COLIMA,
276,0609,0609 SANTIAGO-SALAGUA,SANTIAGO-SALAGUA,06,COLIMA,06 COLIMA,
276,0610,0610 LA CENTRAL-PEÑA BLANCA,LA CENTRAL-PEÑA BLANCA,06,COLIMA,06 COLIMA,
276,0612,0612 MARABASCO,MARABASCO,06,COLIMA,06 COLIMA,
276,0613,0613 MINATITLÁN,MINATITLÁN,06,COLIMA,06 COLIMA,
